date,iso3,country_name,commodity,conflict_intensity,freight_volatility,export_restriction_sentiment,price_shock,weather_risk
2025-09-01,MEX,Mexico,Rice,0.2788,0.6793,0.3964,0.2467,0.5809
2025-09-01,MEX,Mexico,Corn,0.4687,0.3898,0.3427,0.2352,0.511
2025-09-01,BRA,Brazil,Wheat,0.4194,0.6556,0.5431,0.6664,0.5588
2025-09-01,BRA,Brazil,Rice,0.4108,0.4843,0.2183,0.3033,0.3094
2025-09-01,BRA,Brazil,Corn,0.4222,0.2431,0.4563,0.3872,0.6418
2025-09-01,ARG,Argentina,Wheat,0.3066,0.5359,0.199,0.3574,0.7397
2025-09-01,ARG,Argentina,Rice,0.4172,0.4928,0.5746,0.6144,0.2768
2025-09-01,ARG,Argentina,Corn,0.5441,0.5511,0.3991,0.5428,0.4122
2025-09-01,CHL,Chile,Wheat,0.4467,0.6201,0.5035,0.2938,0.7231
2025-09-01,CHL,Chile,Rice,0.2817,0.6853,0.1821,0.2649,0.3164
2025-09-01,CHL,Chile,Corn,0.174,0.3913,0.5417,0.3758,0.7104
2025-09-01,PER,Peru,Wheat,0.4194,0.6529,0.2894,0.5203,0.5154
2025-09-01,PER,Peru,Rice,0.1083,0.3814,0.445,0.4541,0.3243
2025-09-01,PER,Peru,Corn,0.4886,0.3071,0.5139,0.5631,0.5425
2025-09-01,COL,Colombia,Wheat,0.3875,0.5118,0.6055,0.217,0.2627
2025-09-01,COL,Colombia,Rice,0.3323,0.5183,0.5097,0.5863,0.4482
2025-09-01,COL,Colombia,Corn,0.3441,0.479,0.4965,0.3476,0.7183
2025-09-01,VEN,Venezuela,Wheat,0.2307,0.6323,0.5283,0.3515,0.2764
2025-09-01,VEN,Venezuela,Rice,0.0756,0.4498,0.4179,0.3048,0.5433
2025-09-01,VEN,Venezuela,Corn,0.2022,0.5891,0.5554,0.6332,0.7276
2025-09-01,ECU,Ecuador,Wheat,0.0622,0.4152,0.4605,0.3623,0.4732
2025-09-01,ECU,Ecuador,Rice,0.159,0.3539,0.2048,0.3479,0.432
2025-09-01,ECU,Ecuador,Corn,0.3285,0.3541,0.6275,0.2826,0.4037
2025-09-01,GBR,United Kingdom,Wheat,0.3533,0.3863,0.5713,0.4519,0.4973
2025-09-01,GBR,United Kingdom,Rice,0.3531,0.3842,0.1643,0.6754,0.4927
2025-09-01,GBR,United Kingdom,Corn,0.5766,0.3375,0.3457,0.228,0.4874
2025-09-01,FRA,France,Wheat,0.4754,0.5571,0.4104,0.4711,0.6635
2025-09-01,FRA,France,Rice,0.3076,0.6712,0.5517,0.5847,0.4229
2025-09-01,FRA,France,Corn,0.3068,0.5151,0.2587,0.4794,0.2767
2025-09-01,DEU,Germany,Wheat,0.3136,0.6122,0.3054,0.6973,0.5801
2025-09-01,DEU,Germany,Rice,0.1755,0.7175,0.3682,0.6002,0.4095
2025-09-01,DEU,Germany,Corn,0.5574,0.6074,0.2611,0.4573,0.49
2025-09-01,ESP,Spain,Wheat,0.0887,0.2985,0.3348,0.4396,0.4684
2025-09-01,ESP,Spain,Rice,0.3765,0.4877,0.332,0.5093,0.3212
2025-09-01,ESP,Spain,Corn,0.5623,0.5996,0.3162,0.371,0.6541
2025-09-01,ITA,Italy,Wheat,0.3112,0.5843,0.3165,0.6107,0.4241
2025-09-01,ITA,Italy,Rice,0.4102,0.7199,0.4726,0.6012,0.6026
2025-09-01,ITA,Italy,Corn,0.4295,0.2433,0.4126,0.6863,0.6314
2025-09-01,NLD,Netherlands,Wheat,0.4376,0.5188,0.5484,0.4945,0.3252
2025-09-01,NLD,Netherlands,Rice,0.4067,0.5398,0.6142,0.2767,0.5803
2025-09-01,NLD,Netherlands,Corn,0.1508,0.7041,0.212,0.2122,0.3968
2025-09-01,BEL,Belgium,Wheat,0.1531,0.5752,0.3773,0.5903,0.7002
2025-09-01,BEL,Belgium,Rice,0.5131,0.5979,0.1859,0.2718,0.3436
2025-09-01,BEL,Belgium,Corn,0.2795,0.5611,0.4406,0.3597,0.3265
2025-09-01,PRT,Portugal,Wheat,0.4771,0.4011,0.3465,0.5888,0.6004
2025-09-01,PRT,Portugal,Rice,0.3915,0.5766,0.4871,0.2989,0.3632
2025-09-01,PRT,Portugal,Corn,0.366,0.3424,0.6867,0.3516,0.3844
2025-09-01,IRL,Ireland,Wheat,0.1833,0.5825,0.326,0.3772,0.7068
2025-09-01,IRL,Ireland,Rice,0.4833,0.3667,0.2186,0.5411,0.4298
2025-09-01,IRL,Ireland,Corn,0.5793,0.6392,0.6766,0.6051,0.3852
2025-09-01,NOR,Norway,Wheat,0.2328,0.587,0.3421,0.424,0.3682
2025-09-01,NOR,Norway,Rice,0.3543,0.331,0.4478,0.6693,0.588
2025-09-01,NOR,Norway,Corn,0.2133,0.5378,0.4744,0.324,0.5749
2025-09-01,SWE,Sweden,Wheat,0.344,0.5489,0.1805,0.4094,0.5986
2025-09-01,SWE,Sweden,Rice,0.1856,0.6153,0.1544,0.478,0.7045
2025-09-01,SWE,Sweden,Corn,0.3363,0.6975,0.6347,0.4415,0.3397
2025-09-01,FIN,Finland,Wheat,0.5421,0.3905,0.5068,0.6567,0.2847
2025-09-01,FIN,Finland,Rice,0.402,0.4975,0.5493,0.6711,0.6966
2025-09-01,FIN,Finland,Corn,0.2353,0.6711,0.2483,0.6626,0.7385
2025-09-01,POL,Poland,Wheat,0.267,0.4777,0.6667,0.6838,0.703
2025-09-01,POL,Poland,Rice,0.5182,0.2346,0.464,0.2564,0.7314
2025-09-01,POL,Poland,Corn,0.2646,0.7245,0.4504,0.4497,0.7092
2025-09-01,UKR,Ukraine,Wheat,0.5463,0.464,0.2576,0.2591,0.3212
2025-09-01,UKR,Ukraine,Rice,0.4052,0.3586,0.254,0.5711,0.6353
2025-09-01,UKR,Ukraine,Corn,0.4671,0.6086,0.2481,0.6308,0.6885
2025-09-01,ROU,Romania,Wheat,0.4488,0.4876,0.1993,0.5374,0.3323
2025-09-01,ROU,Romania,Rice,0.1753,0.3918,0.288,0.3332,0.3577
2025-09-01,ROU,Romania,Corn,0.4641,0.707,0.3177,0.5642,0.2457
2025-09-01,GRC,Greece,Wheat,0.3608,0.5763,0.1858,0.2619,0.3933
2025-09-01,GRC,Greece,Rice,0.2844,0.4812,0.6439,0.5546,0.3954
2025-09-01,GRC,Greece,Corn,0.1677,0.688,0.3139,0.5101,0.3495
2025-09-01,TUR,Turkey,Wheat,0.1268,0.3066,0.5629,0.5056,0.4479
2025-09-01,TUR,Turkey,Rice,0.3492,0.4654,0.4472,0.5348,0.3491
2025-09-01,TUR,Turkey,Corn,0.2263,0.6073,0.6318,0.2437,0.4633
2025-09-01,RUS,Russia,Wheat,0.4984,0.269,0.4619,0.2337,0.5138
2025-09-01,RUS,Russia,Rice,0.4445,0.5163,0.234,0.3668,0.5001
2025-09-01,RUS,Russia,Corn,0.2822,0.3327,0.4723,0.2482,0.4951
2025-09-01,KAZ,Kazakhstan,Wheat,0.4456,0.4567,0.4339,0.4312,0.2688
2025-09-01,KAZ,Kazakhstan,Rice,0.3251,0.6334,0.5494,0.4008,0.6482
2025-09-01,KAZ,Kazakhstan,Corn,0.4655,0.5191,0.1765,0.375,0.2718
2025-09-01,SAU,Saudi Arabia,Wheat,0.489,0.6973,0.1896,0.6697,0.2558
2025-09-01,SAU,Saudi Arabia,Rice,0.261,0.6144,0.5728,0.6919,0.5629
2025-09-01,SAU,Saudi Arabia,Corn,0.2791,0.7264,0.362,0.6376,0.6933
2025-09-01,IRN,Iran,Wheat,0.224,0.5713,0.5156,0.4724,0.5667
2025-09-01,IRN,Iran,Rice,0.2468,0.3192,0.4471,0.4672,0.6039
2025-09-01,IRN,Iran,Corn,0.2034,0.2317,0.1641,0.352,0.5767
2025-09-01,IRQ,Iraq,Wheat,0.3817,0.4959,0.6044,0.3265,0.413
2025-09-01,IRQ,Iraq,Rice,0.2961,0.6987,0.5504,0.2592,0.6447
2025-09-01,IRQ,Iraq,Corn,0.3736,0.613,0.6377,0.2106,0.343
2025-09-01,ISR,Israel,Wheat,0.0987,0.2468,0.4804,0.5544,0.2643
2025-09-01,ISR,Israel,Rice,0.4219,0.4311,0.2805,0.3114,0.6718
2025-09-01,ISR,Israel,Corn,0.127,0.4819,0.3107,0.6107,0.6057
2025-09-01,EGY,Egypt,Wheat,0.1885,0.5289,0.5215,0.3631,0.3908
2025-09-01,EGY,Egypt,Rice,0.1448,0.5601,0.2732,0.353,0.2704
2025-09-01,EGY,Egypt,Corn,0.5201,0.6698,0.653,0.5158,0.4535
2025-09-01,DZA,Algeria,Wheat,0.2714,0.7161,0.6695,0.5384,0.6328
2025-09-01,DZA,Algeria,Rice,0.2271,0.4381,0.2337,0.391,0.6171
2025-09-01,DZA,Algeria,Corn,0.3097,0.6546,0.317,0.5566,0.6428
2025-09-01,MAR,Morocco,Wheat,0.465,0.5112,0.6839,0.4814,0.307
2025-09-01,MAR,Morocco,Rice,0.198,0.3316,0.5073,0.6639,0.6635
2025-09-01,MAR,Morocco,Corn,0.1432,0.5923,0.2564,0.337,0.5768
2025-09-01,NGA,Nigeria,Wheat,0.288,0.6668,0.2551,0.5836,0.6021
2025-09-01,NGA,Nigeria,Rice,0.3035,0.4697,0.6298,0.3693,0.7184
2025-09-01,NGA,Nigeria,Corn,0.0718,0.6985,0.6807,0.2614,0.7397
2025-09-01,ETH,Ethiopia,Wheat,0.3122,0.3513,0.484,0.305,0.6975
2025-09-01,ETH,Ethiopia,Rice,0.3804,0.6177,0.361,0.4696,0.4196
2025-09-01,ETH,Ethiopia,Corn,0.2626,0.4864,0.4251,0.2521,0.7306
2025-09-01,KEN,Kenya,Wheat,0.2146,0.6498,0.6545,0.3881,0.4469
2025-09-01,KEN,Kenya,Rice,0.2918,0.3406,0.2319,0.3332,0.7073
2025-09-01,KEN,Kenya,Corn,0.3122,0.4388,0.2354,0.3677,0.4299
2025-09-01,ZAF,South Africa,Wheat,0.4267,0.4796,0.5116,0.5452,0.3686
2025-09-01,ZAF,South Africa,Rice,0.4567,0.7132,0.5045,0.4481,0.3241
2025-09-01,ZAF,South Africa,Corn,0.4576,0.3146,0.5478,0.4469,0.6984
2025-09-01,SDN,Sudan,Wheat,0.3473,0.5509,0.1839,0.2197,0.6633
2025-09-01,SDN,Sudan,Rice,0.564,0.5641,0.572,0.409,0.6612
2025-09-01,SDN,Sudan,Corn,0.2557,0.5835,0.1566,0.4556,0.4265
2025-09-01,TZA,Tanzania,Wheat,0.2897,0.5633,0.4907,0.4444,0.4839
2025-09-01,TZA,Tanzania,Rice,0.05,0.5058,0.1581,0.4675,0.3773
2025-09-01,TZA,Tanzania,Corn,0.4998,0.2385,0.5988,0.5398,0.643
2025-09-01,UGA,Uganda,Wheat,0.4127,0.2835,0.2046,0.2772,0.3359
2025-09-01,UGA,Uganda,Rice,0.2756,0.6376,0.2986,0.4012,0.4265
2025-09-01,UGA,Uganda,Corn,0.2343,0.5125,0.6962,0.3157,0.582
2025-09-01,GHA,Ghana,Wheat,0.3949,0.5568,0.6236,0.5826,0.2867
2025-09-01,GHA,Ghana,Rice,0.2193,0.5063,0.1825,0.2075,0.3256
2025-09-01,GHA,Ghana,Corn,0.2865,0.4469,0.583,0.4857,0.6689
2025-09-01,CIV,Cote d'Ivoire,Wheat,0.0562,0.494,0.175,0.3085,0.674
2025-09-01,CIV,Cote d'Ivoire,Rice,0.4481,0.4677,0.1772,0.24,0.7027
2025-09-01,CIV,Cote d'Ivoire,Corn,0.4663,0.5117,0.1697,0.6672,0.3972
2025-09-01,SEN,Senegal,Wheat,0.4577,0.5235,0.5653,0.5591,0.4391
2025-09-01,SEN,Senegal,Rice,0.095,0.3112,0.2839,0.6201,0.4345
2025-09-01,SEN,Senegal,Corn,0.4767,0.3958,0.5672,0.2728,0.7342
2025-09-01,MLI,Mali,Wheat,0.3559,0.4804,0.6875,0.2296,0.4585
2025-09-01,MLI,Mali,Rice,0.4427,0.4003,0.5746,0.6802,0.4383
2025-09-01,MLI,Mali,Corn,0.4263,0.2448,0.3019,0.6991,0.4852
2025-09-01,NER,Niger,Wheat,0.1901,0.7005,0.3891,0.5426,0.5703
2025-09-01,NER,Niger,Rice,0.1039,0.5393,0.5905,0.5593,0.281
2025-09-01,NER,Niger,Corn,0.1476,0.5858,0.5002,0.5726,0.3983
2025-09-01,CMR,Cameroon,Wheat,0.0579,0.2326,0.3211,0.3827,0.3748
2025-09-01,CMR,Cameroon,Rice,0.105,0.3237,0.3985,0.4801,0.444
2025-09-01,CMR,Cameroon,Corn,0.0701,0.4069,0.2028,0.5018,0.4022
2025-09-01,COD,DR Congo,Wheat,0.1784,0.3759,0.3649,0.2451,0.6905
2025-09-01,COD,DR Congo,Rice,0.4477,0.719,0.4662,0.2876,0.4303
2025-09-01,COD,DR Congo,Corn,0.1157,0.3805,0.4228,0.2344,0.4573
2025-09-01,IND,India,Wheat,0.2278,0.4721,0.1939,0.3286,0.3632
2025-09-01,IND,India,Rice,0.3549,0.5269,0.2592,0.2563,0.3923
2025-09-01,IND,India,Corn,0.5135,0.3961,0.4927,0.6048,0.4047
2025-09-01,PAK,Pakistan,Wheat,0.2023,0.6377,0.6243,0.6899,0.308
2025-09-01,PAK,Pakistan,Rice,0.2313,0.7036,0.2621,0.3599,0.7222
2025-09-01,PAK,Pakistan,Corn,0.5358,0.3757,0.5338,0.4483,0.5279
2025-09-01,BGD,Bangladesh,Wheat,0.1508,0.418,0.6007,0.3992,0.2969
2025-09-01,BGD,Bangladesh,Rice,0.3307,0.5261,0.4517,0.5436,0.515
2025-09-01,BGD,Bangladesh,Corn,0.5188,0.4608,0.5412,0.422,0.3856
2025-09-01,CHN,China,Wheat,0.3718,0.6394,0.5892,0.4073,0.4896
2025-09-01,CHN,China,Rice,0.3803,0.351,0.5139,0.5604,0.6345
2025-09-01,CHN,China,Corn,0.1415,0.7253,0.4152,0.4032,0.4932
2025-09-01,MNG,Mongolia,Wheat,0.4925,0.5758,0.4506,0.5981,0.4197
2025-09-01,MNG,Mongolia,Rice,0.5167,0.4984,0.5026,0.2453,0.6244
2025-09-01,MNG,Mongolia,Corn,0.4225,0.4075,0.5074,0.2249,0.7317
2025-09-01,JPN,Japan,Wheat,0.3665,0.4298,0.5656,0.6856,0.4552
2025-09-01,JPN,Japan,Rice,0.1018,0.3593,0.4325,0.4622,0.5302
2025-09-01,JPN,Japan,Corn,0.3688,0.4529,0.3667,0.5889,0.5342
2025-09-01,KOR,South Korea,Wheat,0.2869,0.4024,0.1651,0.2551,0.4479
2025-09-01,KOR,South Korea,Rice,0.5298,0.288,0.669,0.2736,0.3959
2025-09-01,KOR,South Korea,Corn,0.3148,0.3334,0.4172,0.4409,0.459
2025-09-01,PRK,North Korea,Wheat,0.3819,0.3894,0.3167,0.6079,0.2975
2025-09-01,PRK,North Korea,Rice,0.4858,0.5539,0.524,0.285,0.7319
2025-09-01,PRK,North Korea,Corn,0.2263,0.3172,0.2397,0.4827,0.7192
2025-09-01,IDN,Indonesia,Wheat,0.1093,0.4325,0.253,0.523,0.456
2025-09-01,IDN,Indonesia,Rice,0.0535,0.537,0.2601,0.4989,0.4344
2025-09-01,IDN,Indonesia,Corn,0.3704,0.3329,0.5654,0.6071,0.2712
2025-09-01,PHL,Philippines,Wheat,0.0691,0.666,0.2544,0.3658,0.4687
2025-09-01,PHL,Philippines,Rice,0.1767,0.6613,0.4418,0.5223,0.5384
2025-09-01,PHL,Philippines,Corn,0.3467,0.5235,0.343,0.6255,0.5486
2025-09-01,VNM,Vietnam,Wheat,0.3945,0.583,0.3152,0.51,0.2823
2025-09-01,VNM,Vietnam,Rice,0.124,0.2889,0.3196,0.2943,0.5867
2025-09-01,VNM,Vietnam,Corn,0.3064,0.4391,0.2274,0.3946,0.3328
2025-09-01,THA,Thailand,Wheat,0.3126,0.5767,0.5065,0.7027,0.5174
2025-09-01,THA,Thailand,Rice,0.2823,0.3001,0.3246,0.4283,0.2667
2025-09-01,THA,Thailand,Corn,0.2365,0.2348,0.2267,0.6104,0.7219
2025-09-01,MMR,Myanmar,Wheat,0.2641,0.4774,0.5282,0.4106,0.6599
2025-09-01,MMR,Myanmar,Rice,0.2919,0.2713,0.1686,0.5833,0.386
2025-09-01,MMR,Myanmar,Corn,0.2086,0.4988,0.2441,0.4314,0.6112
2025-09-01,MYS,Malaysia,Wheat,0.353,0.5048,0.2139,0.2599,0.6275
2025-09-01,MYS,Malaysia,Rice,0.4142,0.4134,0.604,0.2236,0.5994
2025-09-01,MYS,Malaysia,Corn,0.3024,0.7249,0.2079,0.6178,0.6156
2025-09-01,SGP,Singapore,Wheat,0.1373,0.7296,0.399,0.3771,0.6483
2025-09-01,SGP,Singapore,Rice,0.2363,0.7269,0.5782,0.3212,0.6453
2025-09-01,SGP,Singapore,Corn,0.3161,0.4053,0.5425,0.5192,0.3229
2025-09-01,AUS,Australia,Wheat,0.106,0.3333,0.2654,0.2325,0.4153
2025-09-01,AUS,Australia,Rice,0.2052,0.4993,0.3296,0.5548,0.3846
2025-09-01,AUS,Australia,Corn,0.2119,0.659,0.6936,0.5424,0.2876
2025-09-01,NZL,New Zealand,Wheat,0.5032,0.6228,0.6569,0.699,0.6735
2025-09-01,NZL,New Zealand,Rice,0.1624,0.663,0.2889,0.5585,0.6542
2025-09-01,NZL,New Zealand,Corn,0.4609,0.5681,0.4208,0.4915,0.3743
2025-09-01,PNG,Papua New Guinea,Wheat,0.1981,0.456,0.5001,0.6428,0.2865
2025-09-01,PNG,Papua New Guinea,Rice,0.279,0.3691,0.6666,0.3873,0.7151
2025-09-01,PNG,Papua New Guinea,Corn,0.2072,0.2312,0.5774,0.5691,0.6054
2025-09-01,LKA,Sri Lanka,Wheat,0.2196,0.562,0.3486,0.2344,0.5072
2025-09-01,LKA,Sri Lanka,Rice,0.1467,0.4448,0.2681,0.337,0.6541
2025-09-01,LKA,Sri Lanka,Corn,0.2136,0.5189,0.463,0.4454,0.4118
2025-09-01,NPL,Nepal,Wheat,0.3555,0.2542,0.2064,0.5947,0.4697
2025-09-01,NPL,Nepal,Rice,0.1396,0.6588,0.3943,0.2031,0.719
2025-09-01,NPL,Nepal,Corn,0.1876,0.5743,0.2242,0.5278,0.3194
2025-09-01,AFG,Afghanistan,Wheat,0.4781,0.367,0.5116,0.328,0.4259
2025-09-01,AFG,Afghanistan,Rice,0.5004,0.3127,0.3696,0.3555,0.5897
2025-09-01,AFG,Afghanistan,Corn,0.2119,0.5577,0.5386,0.2033,0.4783
2025-09-01,UZB,Uzbekistan,Wheat,0.1297,0.3431,0.5256,0.2074,0.5877
2025-09-01,UZB,Uzbekistan,Rice,0.473,0.724,0.3839,0.2689,0.2754
2025-09-01,UZB,Uzbekistan,Corn,0.2906,0.5953,0.2079,0.3595,0.6804
2025-09-01,TKM,Turkmenistan,Wheat,0.1284,0.6167,0.5658,0.2693,0.7364
2025-09-01,TKM,Turkmenistan,Rice,0.1663,0.4952,0.1563,0.5278,0.46
2025-09-01,TKM,Turkmenistan,Corn,0.44,0.544,0.2349,0.4086,0.5832
2025-09-01,KGZ,Kyrgyzstan,Wheat,0.457,0.2733,0.2069,0.579,0.5347
2025-09-01,KGZ,Kyrgyzstan,Rice,0.2782,0.7116,0.3246,0.2727,0.3784
2025-09-01,KGZ,Kyrgyzstan,Corn,0.1561,0.5067,0.4816,0.5066,0.6294
2025-09-01,TJK,Tajikistan,Wheat,0.3757,0.6539,0.5137,0.3536,0.4988
2025-09-01,TJK,Tajikistan,Rice,0.3296,0.6039,0.3141,0.2301,0.6889
2025-09-01,TJK,Tajikistan,Corn,0.5428,0.4774,0.2136,0.4526,0.5369
2025-09-01,ARE,UAE,Wheat,0.2794,0.7188,0.6944,0.6697,0.3059
2025-09-01,ARE,UAE,Rice,0.4644,0.5142,0.3526,0.5442,0.6213
2025-09-01,ARE,UAE,Corn,0.5194,0.6151,0.1608,0.2365,0.371
2025-09-01,QAT,Qatar,Wheat,0.0613,0.2602,0.5857,0.4561,0.5542
2025-09-01,QAT,Qatar,Rice,0.3041,0.4377,0.5376,0.244,0.5082
2025-09-01,QAT,Qatar,Corn,0.3688,0.3687,0.322,0.4584,0.3415
2025-09-01,KWT,Kuwait,Wheat,0.4136,0.4982,0.3665,0.5199,0.6572
2025-09-01,KWT,Kuwait,Rice,0.3918,0.263,0.5359,0.5678,0.6632
2025-09-01,KWT,Kuwait,Corn,0.1243,0.2731,0.3906,0.4295,0.5444
2025-09-01,OMN,Oman,Wheat,0.1758,0.6008,0.559,0.2625,0.5939
2025-09-01,OMN,Oman,Rice,0.3877,0.3119,0.6758,0.4643,0.6314
2025-09-01,OMN,Oman,Corn,0.4092,0.3134,0.2214,0.5933,0.3743
2025-09-01,YEM,Yemen,Wheat,0.5056,0.6157,0.1677,0.6063,0.3759
2025-09-01,YEM,Yemen,Rice,0.1708,0.5861,0.4688,0.2413,0.4675
2025-09-01,YEM,Yemen,Corn,0.317,0.4798,0.4634,0.3866,0.3675
2025-09-01,BOL,Bolivia,Wheat,0.0746,0.5169,0.5491,0.317,0.4944
2025-09-01,BOL,Bolivia,Rice,0.0835,0.6614,0.2861,0.4387,0.4314
2025-09-01,BOL,Bolivia,Corn,0.1441,0.6955,0.6232,0.4792,0.6969
2025-09-01,PRY,Paraguay,Wheat,0.3733,0.4396,0.3286,0.4109,0.6001
2025-09-01,PRY,Paraguay,Rice,0.1974,0.2689,0.3566,0.4538,0.6909
2025-09-01,PRY,Paraguay,Corn,0.1689,0.6321,0.6914,0.6798,0.2744
2025-09-01,URY,Uruguay,Wheat,0.266,0.3711,0.6163,0.3664,0.5165
2025-09-01,URY,Uruguay,Rice,0.0956,0.3303,0.4617,0.3547,0.5513
2025-09-01,URY,Uruguay,Corn,0.3137,0.5258,0.4229,0.5891,0.3376
2025-09-01,GTM,Guatemala,Wheat,0.4319,0.6102,0.2864,0.206,0.445
2025-09-01,GTM,Guatemala,Rice,0.1669,0.4032,0.6134,0.6414,0.7154
2025-09-01,GTM,Guatemala,Corn,0.0756,0.5586,0.6186,0.5664,0.2919
2025-09-01,HND,Honduras,Wheat,0.2651,0.349,0.4222,0.2327,0.7384
2025-09-01,HND,Honduras,Rice,0.3823,0.2765,0.6583,0.6514,0.4998
2025-09-01,HND,Honduras,Corn,0.3903,0.4162,0.6876,0.2452,0.2877
2025-09-01,SLV,El Salvador,Wheat,0.0834,0.6399,0.1928,0.4867,0.4574
2025-09-01,SLV,El Salvador,Rice,0.4926,0.3483,0.2951,0.3603,0.6403
2025-09-01,SLV,El Salvador,Corn,0.3869,0.5976,0.3265,0.3388,0.2773
2025-09-01,NIC,Nicaragua,Wheat,0.1146,0.6199,0.4732,0.2805,0.3221
2025-09-01,NIC,Nicaragua,Rice,0.2684,0.4332,0.4464,0.6851,0.3438
2025-09-01,NIC,Nicaragua,Corn,0.2103,0.3625,0.2176,0.2816,0.583
2025-09-01,CRI,Costa Rica,Wheat,0.3902,0.5784,0.1738,0.6207,0.4038
2025-09-01,CRI,Costa Rica,Rice,0.0947,0.3541,0.3473,0.4595,0.5785
2025-09-01,CRI,Costa Rica,Corn,0.1836,0.7253,0.1687,0.405,0.466
2025-09-01,PAN,Panama,Wheat,0.3533,0.3549,0.4057,0.6047,0.3098
2025-09-01,PAN,Panama,Rice,0.0574,0.6451,0.692,0.2681,0.6518
2025-09-01,PAN,Panama,Corn,0.2324,0.5451,0.5062,0.4939,0.3693
2025-09-01,CUB,Cuba,Wheat,0.4024,0.2409,0.1871,0.654,0.4617
2025-09-01,CUB,Cuba,Rice,0.13,0.6825,0.6077,0.3686,0.2613
2025-09-01,CUB,Cuba,Corn,0.2923,0.314,0.4672,0.6136,0.4374
2025-09-01,DOM,Dominican Republic,Wheat,0.0466,0.5716,0.2466,0.3101,0.3335
2025-09-01,DOM,Dominican Republic,Rice,0.1946,0.6717,0.1707,0.5124,0.3628
2025-09-01,DOM,Dominican Republic,Corn,0.2144,0.436,0.4545,0.2333,0.3798
2025-09-01,HTI,Haiti,Wheat,0.0951,0.3297,0.6382,0.4657,0.5553
2025-09-01,HTI,Haiti,Rice,0.4297,0.6274,0.6958,0.5937,0.4195
2025-09-01,HTI,Haiti,Corn,0.3266,0.4723,0.6536,0.454,0.4341
2025-09-01,JAM,Jamaica,Wheat,0.1126,0.3894,0.2721,0.6507,0.6292
2025-09-01,JAM,Jamaica,Rice,0.0934,0.7257,0.4428,0.5862,0.7397
2025-09-01,JAM,Jamaica,Corn,0.5182,0.28,0.5129,0.336,0.6481
2025-09-01,TTO,Trinidad and Tobago,Wheat,0.4311,0.2579,0.6996,0.3125,0.6632
2025-09-01,TTO,Trinidad and Tobago,Rice,0.4125,0.4074,0.6132,0.6254,0.328
2025-09-01,TTO,Trinidad and Tobago,Corn,0.3332,0.6331,0.5353,0.6598,0.254
2025-09-01,BHS,Bahamas,Wheat,0.3586,0.7037,0.4616,0.4843,0.3341
2025-09-01,BHS,Bahamas,Rice,0.5233,0.6708,0.4223,0.3573,0.4852
2025-09-01,BHS,Bahamas,Corn,0.1322,0.3463,0.2719,0.466,0.2403
2025-09-01,ISL,Iceland,Wheat,0.5231,0.3307,0.2234,0.5612,0.6993
2025-09-01,ISL,Iceland,Rice,0.5253,0.3918,0.1637,0.4961,0.6986
2025-09-01,ISL,Iceland,Corn,0.5067,0.6532,0.625,0.6831,0.4267
2025-09-01,CHE,Switzerland,Wheat,0.5039,0.4278,0.2072,0.3537,0.3082
2025-09-01,CHE,Switzerland,Rice,0.1862,0.7043,0.5871,0.6831,0.5645
2025-09-01,CHE,Switzerland,Corn,0.2066,0.7143,0.5331,0.6672,0.6334
2025-09-01,AUT,Austria,Wheat,0.1805,0.5244,0.248,0.3562,0.5842
2025-09-01,AUT,Austria,Rice,0.1726,0.5944,0.6734,0.6771,0.4357
2025-09-01,AUT,Austria,Corn,0.5757,0.7126,0.1694,0.504,0.7005
2025-09-01,CZE,Czechia,Wheat,0.5187,0.3404,0.4627,0.6711,0.3103
2025-09-01,CZE,Czechia,Rice,0.4541,0.349,0.6919,0.2867,0.6826
2025-09-01,CZE,Czechia,Corn,0.1715,0.5844,0.5031,0.6461,0.4633
2025-09-01,HUN,Hungary,Wheat,0.1993,0.3547,0.1889,0.3311,0.294
2025-09-01,HUN,Hungary,Rice,0.1159,0.4229,0.5545,0.6873,0.6822
2025-09-01,HUN,Hungary,Corn,0.3501,0.4193,0.4519,0.2535,0.4797
2025-09-02,USA,United States of America,Wheat,0.4555,0.5553,0.5311,0.2869,0.2766
2025-09-02,USA,United States of America,Rice,0.482,0.3773,0.3285,0.6814,0.2769
2025-09-02,USA,United States of America,Corn,0.1897,0.4176,0.5558,0.4791,0.6888
2025-09-02,CAN,Canada,Wheat,0.1386,0.5269,0.4907,0.4469,0.2552
2025-09-02,CAN,Canada,Rice,0.5555,0.3123,0.6426,0.2841,0.2904
2025-09-02,CAN,Canada,Corn,0.2356,0.3248,0.5367,0.5666,0.6047
2025-09-02,MEX,Mexico,Wheat,0.161,0.3706,0.2838,0.2304,0.5256
2025-09-02,MEX,Mexico,Rice,0.4544,0.3066,0.3517,0.4193,0.387
2025-09-02,MEX,Mexico,Corn,0.386,0.53,0.263,0.2184,0.3252
2025-09-02,BRA,Brazil,Wheat,0.1513,0.2708,0.6173,0.3597,0.4385
2025-09-02,BRA,Brazil,Rice,0.2749,0.5604,0.2033,0.4776,0.3322
2025-09-02,BRA,Brazil,Corn,0.4649,0.4146,0.3984,0.3372,0.4723
2025-09-02,ARG,Argentina,Wheat,0.1618,0.3641,0.1871,0.5817,0.5735
2025-09-02,ARG,Argentina,Rice,0.1333,0.4017,0.451,0.6909,0.5346
2025-09-02,ARG,Argentina,Corn,0.3556,0.6502,0.6033,0.4149,0.5075
